"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Manitoba","All","2001","[80,85[",23436,23436,1,0
"CANSIM","Manitoba","All","2001","[85,90[",13942,13942,1,0
"CANSIM","Manitoba","All","2001","[90,95[",5494,5494,1,0
"CANSIM","Manitoba","All","2001","[95,100[",1399,1399,1,0
"CANSIM","Manitoba","All","2001","[100,max[",205,205,1,0
"CANSIM","Manitoba","Male","2001","All",571046,406767,1,-28.7680852330635
"CANSIM","Manitoba","Male","2001","[20,25[",39880,39880,0,0
"CANSIM","Manitoba","Male","2001","[25,30[",39304,39304,0,0
"CANSIM","Manitoba","Male","2001","[30,35[",39457,39457,0,0
"CANSIM","Manitoba","Male","2001","[35,40[",45968,45968,0,0
"CANSIM","Manitoba","Male","2001","[40,45[",46855,46855,0,0
"CANSIM","Manitoba","Male","2001","[45,50[",41694,41694,0,0
"CANSIM","Manitoba","Male","2001","[50,55[",36895,36895,0,0
"CANSIM","Manitoba","Male","2001","[55,60[",28143,28143,0,0
"CANSIM","Manitoba","Male","2001","[60,65[",22111,22111,0,0
"CANSIM","Manitoba","Male","2001","[65,70[",19752,19752,0,0
"CANSIM","Manitoba","Male","2001","[70,75[",17363,17363,0,0
"CANSIM","Manitoba","Male","2001","[75,80[",14075,14075,0,0
"CANSIM","Manitoba","Male","2001","[80,85[",8832,8832,0,0
"CANSIM","Manitoba","Male","2001","[85,90[",4612,4612,0,0
"CANSIM","Manitoba","Male","2001","[90,95[",1493,1493,0,0
"CANSIM","Manitoba","Male","2001","[95,100[",293,293,0,0
"CANSIM","Manitoba","Male","2001","[100,max[",40,40,0,0
"CANSIM","Manitoba","Female","2001","All",580408,423828,1,-26.9775743959422
"CANSIM","Manitoba","Female","2001","[20,25[",38309,38309,0,0
"CANSIM","Manitoba","Female","2001","[25,30[",37084,37084,0,0
"CANSIM","Manitoba","Female","2001","[30,35[",37452,37452,0,0
"CANSIM","Manitoba","Female","2001","[35,40[",44570,44570,0,0
"CANSIM","Manitoba","Female","2001","[40,45[",45211,45211,0,0
"CANSIM","Manitoba","Female","2001","[45,50[",41863,41863,0,0
"CANSIM","Manitoba","Female","2001","[50,55[",37314,37314,0,0
"CANSIM","Manitoba","Female","2001","[55,60[",28342,28342,0,0
"CANSIM","Manitoba","Female","2001","[60,65[",23010,23010,0,0
"CANSIM","Manitoba","Female","2001","[65,70[",21132,21132,0,0
"CANSIM","Manitoba","Female","2001","[70,75[",20682,20682,0,0
"CANSIM","Manitoba","Female","2001","[75,80[",19653,19653,0,0
"CANSIM","Manitoba","Female","2001","[80,85[",14604,14604,0,0
"CANSIM","Manitoba","Female","2001","[85,90[",9330,9330,0,0
"CANSIM","Manitoba","Female","2001","[90,95[",4001,4001,0,0
"CANSIM","Manitoba","Female","2001","[95,100[",1106,1106,0,0
"CANSIM","Manitoba","Female","2001","[100,max[",165,165,0,0
"CANSIM","Saskatchewan","All","2001","All",1000239,710456,2,-28.971375841174
"CANSIM","Saskatchewan","All","2001","[20,25[",70266,70266,1,0
"CANSIM","Saskatchewan","All","2001","[25,30[",61703,61703,1,0
"CANSIM","Saskatchewan","All","2001","[30,35[",60255,60255,1,0
"CANSIM","Saskatchewan","All","2001","[35,40[",73996,73996,1,0
"CANSIM","Saskatchewan","All","2001","[40,45[",78598,78598,1,0
"CANSIM","Saskatchewan","All","2001","[45,50[",72255,72255,1,0
"CANSIM","Saskatchewan","All","2001","[50,55[",60032,60032,1,0
"CANSIM","Saskatchewan","All","2001","[55,60[",45903,45903,1,0
"CANSIM","Saskatchewan","All","2001","[60,65[",39513,39513,1,0
"CANSIM","Saskatchewan","All","2001","[65,70[",37239,37239,1,0
"CANSIM","Saskatchewan","All","2001","[70,75[",35563,35563,1,0
"CANSIM","Saskatchewan","All","2001","[75,80[",30863,30863,1,0
"CANSIM","Saskatchewan","All","2001","[80,85[",23182,23182,1,0
"CANSIM","Saskatchewan","All","2001","[85,90[",14085,14085,1,0
"CANSIM","Saskatchewan","All","2001","[90,95[",5527,5527,1,0
"CANSIM","Saskatchewan","All","2001","[95,100[",1303,1303,1,0
"CANSIM","Saskatchewan","All","2001","[100,max[",173,173,1,0
"CANSIM","Saskatchewan","Male","2001","All",497426,348126,1,-30.0145147217878
"CANSIM","Saskatchewan","Male","2001","[20,25[",36039,36039,0,0
"CANSIM","Saskatchewan","Male","2001","[25,30[",31312,31312,0,0
"CANSIM","Saskatchewan","Male","2001","[30,35[",30427,30427,0,0
"CANSIM","Saskatchewan","Male","2001","[35,40[",36960,36960,0,0
"CANSIM","Saskatchewan","Male","2001","[40,45[",39726,39726,0,0
"CANSIM","Saskatchewan","Male","2001","[45,50[",36617,36617,0,0
"CANSIM","Saskatchewan","Male","2001","[50,55[",30273,30273,0,0
"CANSIM","Saskatchewan","Male","2001","[55,60[",23007,23007,0,0
"CANSIM","Saskatchewan","Male","2001","[60,65[",19336,19336,0,0
"CANSIM","Saskatchewan","Male","2001","[65,70[",18122,18122,0,0
"CANSIM","Saskatchewan","Male","2001","[70,75[",16750,16750,0,0
"CANSIM","Saskatchewan","Male","2001","[75,80[",13492,13492,0,0
"CANSIM","Saskatchewan","Male","2001","[80,85[",9066,9066,0,0
"CANSIM","Saskatchewan","Male","2001","[85,90[",4961,4961,0,0
"CANSIM","Saskatchewan","Male","2001","[90,95[",1637,1637,0,0
"CANSIM","Saskatchewan","Male","2001","[95,100[",350,350,0,0
"CANSIM","Saskatchewan","Male","2001","[100,max[",51,51,0,0
"CANSIM","Saskatchewan","Female","2001","All",502813,362330,1,-27.9394128632315
"CANSIM","Saskatchewan","Female","2001","[20,25[",34227,34227,0,0
"CANSIM","Saskatchewan","Female","2001","[25,30[",30391,30391,0,0
"CANSIM","Saskatchewan","Female","2001","[30,35[",29828,29828,0,0
"CANSIM","Saskatchewan","Female","2001","[35,40[",37036,37036,0,0
"CANSIM","Saskatchewan","Female","2001","[40,45[",38872,38872,0,0
"CANSIM","Saskatchewan","Female","2001","[45,50[",35638,35638,0,0
"CANSIM","Saskatchewan","Female","2001","[50,55[",29759,29759,0,0
"CANSIM","Saskatchewan","Female","2001","[55,60[",22896,22896,0,0
"CANSIM","Saskatchewan","Female","2001","[60,65[",20177,20177,0,0
"CANSIM","Saskatchewan","Female","2001","[65,70[",19117,19117,0,0
"CANSIM","Saskatchewan","Female","2001","[70,75[",18813,18813,0,0
"CANSIM","Saskatchewan","Female","2001","[75,80[",17371,17371,0,0
"CANSIM","Saskatchewan","Female","2001","[80,85[",14116,14116,0,0
"CANSIM","Saskatchewan","Female","2001","[85,90[",9124,9124,0,0
"CANSIM","Saskatchewan","Female","2001","[90,95[",3890,3890,0,0
"CANSIM","Saskatchewan","Female","2001","[95,100[",953,953,0,0
"CANSIM","Saskatchewan","Female","2001","[100,max[",122,122,0,0
"CANSIM","Alberta","All","2001","All",3058108,2202964,2,-27.9631720004656
"CANSIM","Alberta","All","2001","[20,25[",229514,229514,1,0
"CANSIM","Alberta","All","2001","[25,30[",227800,227800,1,0
"CANSIM","Alberta","All","2001","[30,35[",230505,230505,1,0
"CANSIM","Alberta","All","2001","[35,40[",261604,261604,1,0
"CANSIM","Alberta","All","2001","[40,45[",272069,272069,1,0
"CANSIM","Alberta","All","2001","[45,50[",235868,235868,1,0
"CANSIM","Alberta","All","2001","[50,55[",190719,190719,1,0
"CANSIM","Alberta","All","2001","[55,60[",137636,137636,1,0
"CANSIM","Alberta","All","2001","[60,65[",106839,106839,1,0
"CANSIM","Alberta","All","2001","[65,70[",93324,93324,1,0
"CANSIM","Alberta","All","2001","[70,75[",80972,80972,1,0
"CANSIM","Alberta","All","2001","[75,80[",62305,62305,1,0
"CANSIM","Alberta","All","2001","[80,85[",40844,40844,1,0
"CANSIM","Alberta","All","2001","[85,90[",22379,22379,1,0
"CANSIM","Alberta","All","2001","[90,95[",8308,8308,1,0
"CANSIM","Alberta","All","2001","[95,100[",2027,2027,1,0
"CANSIM","Alberta","All","2001","[100,max[",251,251,1,0
"CANSIM","Alberta","Male","2001","All",1545534,1105834,1,-28.4497138205953
"CANSIM","Alberta","Male","2001","[20,25[",119000,119000,0,0
"CANSIM","Alberta","Male","2001","[25,30[",118276,118276,0,0
"CANSIM","Alberta","Male","2001","[30,35[",118948,118948,0,0
"CANSIM","Alberta","Male","2001","[35,40[",133265,133265,0,0
"CANSIM","Alberta","Male","2001","[40,45[",139108,139108,0,0
"CANSIM","Alberta","Male","2001","[45,50[",120183,120183,0,0
"CANSIM","Alberta","Male","2001","[50,55[",96654,96654,0,0
"CANSIM","Alberta","Male","2001","[55,60[",69379,69379,0,0
"CANSIM","Alberta","Male","2001","[60,65[",53296,53296,0,0
"CANSIM","Alberta","Male","2001","[65,70[",46015,46015,0,0
"CANSIM","Alberta","Male","2001","[70,75[",38573,38573,0,0
"CANSIM","Alberta","Male","2001","[75,80[",26886,26886,0,0
"CANSIM","Alberta","Male","2001","[80,85[",15865,15865,0,0
"CANSIM","Alberta","Male","2001","[85,90[",7548,7548,0,0
"CANSIM","Alberta","Male","2001","[90,95[",2312,2312,0,0
"CANSIM","Alberta","Male","2001","[95,100[",492,492,0,0
"CANSIM","Alberta","Male","2001","[100,max[",34,34,0,0
"CANSIM","Alberta","Female","2001","All",1512574,1097130,1,-27.4660281083768
"CANSIM","Alberta","Female","2001","[20,25[",110514,110514,0,0
"CANSIM","Alberta","Female","2001","[25,30[",109524,109524,0,0
"CANSIM","Alberta","Female","2001","[30,35[",111557,111557,0,0
"CANSIM","Alberta","Female","2001","[35,40[",128339,128339,0,0
"CANSIM","Alberta","Female","2001","[40,45[",132961,132961,0,0
"CANSIM","Alberta","Female","2001","[45,50[",115685,115685,0,0
"CANSIM","Alberta","Female","2001","[50,55[",94065,94065,0,0
"CANSIM","Alberta","Female","2001","[55,60[",68257,68257,0,0
"CANSIM","Alberta","Female","2001","[60,65[",53543,53543,0,0
"CANSIM","Alberta","Female","2001","[65,70[",47309,47309,0,0
"CANSIM","Alberta","Female","2001","[70,75[",42399,42399,0,0
"CANSIM","Alberta","Female","2001","[75,80[",35419,35419,0,0
"CANSIM","Alberta","Female","2001","[80,85[",24979,24979,0,0
"CANSIM","Alberta","Female","2001","[85,90[",14831,14831,0,0
"CANSIM","Alberta","Female","2001","[90,95[",5996,5996,0,0
"CANSIM","Alberta","Female","2001","[95,100[",1535,1535,0,0
"CANSIM","Alberta","Female","2001","[100,max[",217,217,0,0
"CANSIM","British Columbia","All","2001","All",4076950,3072409,2,-24.6395221918346
"CANSIM","British Columbia","All","2001","[20,25[",268226,268226,1,0
"CANSIM","British Columbia","All","2001","[25,30[",269481,269481,1,0
"CANSIM","British Columbia","All","2001","[30,35[",302684,302684,1,0
"CANSIM","British Columbia","All","2001","[35,40[",340989,340989,1,0
"CANSIM","British Columbia","All","2001","[40,45[",348767,348767,1,0
"CANSIM","British Columbia","All","2001","[45,50[",323011,323011,1,0
"CANSIM","British Columbia","All","2001","[50,55[",291191,291191,1,0
"CANSIM","British Columbia","All","2001","[55,60[",216255,216255,1,0
"CANSIM","British Columbia","All","2001","[60,65[",172136,172136,1,0
"CANSIM","British Columbia","All","2001","[65,70[",152529,152529,1,0
"CANSIM","British Columbia","All","2001","[70,75[",137821,137821,1,0
"CANSIM","British Columbia","All","2001","[75,80[",113086,113086,1,0
"CANSIM","British Columbia","All","2001","[80,85[",75391,75391,1,0
"CANSIM","British Columbia","All","2001","[85,90[",41819,41819,1,0
"CANSIM","British Columbia","All","2001","[90,95[",15190,15190,1,0
"CANSIM","British Columbia","All","2001","[95,100[",3362,3362,1,0
"CANSIM","British Columbia","All","2001","[100,max[",471,471,1,0
"CANSIM","British Columbia","Male","2001","All",2023407,1506266,1,-25.5579327342448
"CANSIM","British Columbia","Male","2001","[20,25[",136691,136691,0,0
"CANSIM","British Columbia","Male","2001","[25,30[",135432,135432,0,0
"CANSIM","British Columbia","Male","2001","[30,35[",150872,150872,0,0
"CANSIM","British Columbia","Male","2001","[35,40[",169956,169956,0,0
"CANSIM","British Columbia","Male","2001","[40,45[",172473,172473,0,0
"CANSIM","British Columbia","Male","2001","[45,50[",160147,160147,0,0
"CANSIM","British Columbia","Male","2001","[50,55[",145913,145913,0,0
"CANSIM","British Columbia","Male","2001","[55,60[",108459,108459,0,0
"CANSIM","British Columbia","Male","2001","[60,65[",85536,85536,0,0
"CANSIM","British Columbia","Male","2001","[65,70[",76102,76102,0,0
"CANSIM","British Columbia","Male","2001","[70,75[",66116,66116,0,0
"CANSIM","British Columbia","Male","2001","[75,80[",49257,49257,0,0
"CANSIM","British Columbia","Male","2001","[80,85[",29427,29427,0,0
"CANSIM","British Columbia","Male","2001","[85,90[",14661,14661,0,0
"CANSIM","British Columbia","Male","2001","[90,95[",4385,4385,0,0
"CANSIM","British Columbia","Male","2001","[95,100[",758,758,0,0
"CANSIM","British Columbia","Male","2001","[100,max[",81,81,0,0
"CANSIM","British Columbia","Female","2001","All",2053543,1566143,1,-23.7345894388381
"CANSIM","British Columbia","Female","2001","[20,25[",131535,131535,0,0
"CANSIM","British Columbia","Female","2001","[25,30[",134049,134049,0,0
"CANSIM","British Columbia","Female","2001","[30,35[",151812,151812,0,0
"CANSIM","British Columbia","Female","2001","[35,40[",171033,171033,0,0
"CANSIM","British Columbia","Female","2001","[40,45[",176294,176294,0,0
"CANSIM","British Columbia","Female","2001","[45,50[",162864,162864,0,0
"CANSIM","British Columbia","Female","2001","[50,55[",145278,145278,0,0
"CANSIM","British Columbia","Female","2001","[55,60[",107796,107796,0,0
"CANSIM","British Columbia","Female","2001","[60,65[",86600,86600,0,0
"CANSIM","British Columbia","Female","2001","[65,70[",76427,76427,0,0
"CANSIM","British Columbia","Female","2001","[70,75[",71705,71705,0,0
"CANSIM","British Columbia","Female","2001","[75,80[",63829,63829,0,0
"CANSIM","British Columbia","Female","2001","[80,85[",45964,45964,0,0
"CANSIM","British Columbia","Female","2001","[85,90[",27158,27158,0,0
"CANSIM","British Columbia","Female","2001","[90,95[",10805,10805,0,0
"CANSIM","British Columbia","Female","2001","[95,100[",2604,2604,0,0
"CANSIM","British Columbia","Female","2001","[100,max[",390,390,0,0
"CANSIM","All","All","2002","All",31360079,23339773,3,-25.5748909306
"CANSIM","All","All","2002","[20,25[",2142288,2134690,2,-0.354667533030106
"CANSIM","All","All","2002","[25,30[",2085672,2078016,2,-0.367075935238139
"CANSIM","All","All","2002","[30,35[",2231502,2222939,2,-0.383732571156109
"CANSIM","All","All","2002","[35,40[",2578328,2569589,2,-0.338940584751048
"CANSIM","All","All","2002","[40,45[",2691677,2683282,2,-0.311887347553217
"CANSIM","All","All","2002","[45,50[",2456165,2448827,2,-0.298758430317181
"CANSIM","All","All","2002","[50,55[",2141472,2135429,2,-0.282189073683896
"CANSIM","All","All","2002","[55,60[",1749985,1745817,2,-0.238173470058315
"CANSIM","All","All","2002","[60,65[",1338550,1336040,2,-0.187516342310709
"CANSIM","All","All","2002","[65,70[",1140978,1139330,2,-0.144437491345144
"CANSIM","All","All","2002","[70,75[",1033246,1032081,2,-0.112751464801219
"CANSIM","All","All","2002","[75,80[",828952,828240,2,-0.0858915835898822
"CANSIM","All","All","2002","[80,85[",554264,553861,2,-0.0727090339621552
"CANSIM","All","All","2002","[85,90[",291122,290913,2,-0.0717912078097842
"CANSIM","All","All","2002","[90,95[",111019,110946,2,-0.0657545104891955
"CANSIM","All","All","2002","[95,100[",26039,26014,2,-0.0960098314067361
"CANSIM","All","All","2002","[100,max[",3764,3759,2,-0.132837407013815
"CANSIM","All","Male","2002","All",15537576,11424895,2,-26.4692574955064
"CANSIM","All","Male","2002","[20,25[",1094908,1091002,1,-0.356742301636302
"CANSIM","All","Male","2002","[25,30[",1057727,1053938,1,-0.358220977624661
"CANSIM","All","Male","2002","[30,35[",1127602,1123255,1,-0.385508361992973
"CANSIM","All","Male","2002","[35,40[",1300743,1296302,1,-0.34142024981107
"CANSIM","All","Male","2002","[40,45[",1350625,1346320,1,-0.31874132346136
"CANSIM","All","Male","2002","[45,50[",1220971,1217158,1,-0.312292429549924
"CANSIM","All","Male","2002","[50,55[",1064112,1060879,1,-0.303821402258409
"CANSIM","All","Male","2002","[55,60[",869072,866749,1,-0.267296610637554
"CANSIM","All","Male","2002","[60,65[",655716,654328,1,-0.211677006508915
"CANSIM","All","Male","2002","[65,70[",548769,547851,1,-0.167283501801304
"CANSIM","All","Male","2002","[70,75[",479207,478554,1,-0.136266790760569
"CANSIM","All","Male","2002","[75,80[",350520,350156,1,-0.103845714937807
"CANSIM","All","Male","2002","[80,85[",209371,209172,1,-0.0950465919348907
"CANSIM","All","Male","2002","[85,90[",94427,94347,1,-0.0847215309180637
"CANSIM","All","Male","2002","[90,95[",29098,29065,1,-0.113409856347515
"CANSIM","All","Male","2002","[95,100[",5297,5288,1,-0.169907494808382
"CANSIM","All","Male","2002","[100,max[",533,531,1,-0.375234521575985
"CANSIM","All","Female","2002","All",15822503,11914878,2,-24.6966298568564
"CANSIM","All","Female","2002","[20,25[",1047380,1043688,1,-0.352498615593194
"CANSIM","All","Female","2002","[25,30[",1027945,1024078,1,-0.376187441935123
"CANSIM","All","Female","2002","[30,35[",1103900,1099684,1,-0.381918652051816
"CANSIM","All","Female","2002","[35,40[",1277585,1273287,1,-0.336415972322781
"CANSIM","All","Female","2002","[40,45[",1341052,1336962,1,-0.304984445047619
"CANSIM","All","Female","2002","[45,50[",1235194,1231669,1,-0.285380272248732
"CANSIM","All","Female","2002","[50,55[",1077360,1074550,1,-0.260822751912081
"CANSIM","All","Female","2002","[55,60[",880913,879068,1,-0.20944179504673
"CANSIM","All","Female","2002","[60,65[",682834,681712,1,-0.164315192272207
"CANSIM","All","Female","2002","[65,70[",592209,591479,1,-0.12326729245925
"CANSIM","All","Female","2002","[70,75[",554039,553527,1,-0.0924122670064743
"CANSIM","All","Female","2002","[75,80[",478432,478084,1,-0.0727376095244465
"CANSIM","All","Female","2002","[80,85[",344893,344689,1,-0.0591487794765333
"CANSIM","All","Female","2002","[85,90[",196695,196566,1,-0.0655837718294822
"CANSIM","All","Female","2002","[90,95[",81921,81881,1,-0.0488275289608281
"CANSIM","All","Female","2002","[95,100[",20742,20726,1,-0.0771381737537364
"CANSIM","All","Female","2002","[100,max[",3231,3228,1,-0.0928505106778087
"CANSIM","Newfoundland","All","2002","All",519481,394068,2,-24.1419801686683
"CANSIM","Newfoundland","All","2002","[20,25[",35265,35265,1,0
"CANSIM","Newfoundland","All","2002","[25,30[",31335,31335,1,0
"CANSIM","Newfoundland","All","2002","[30,35[",36266,36266,1,0
"CANSIM","Newfoundland","All","2002","[35,40[",42010,42010,1,0
"CANSIM","Newfoundland","All","2002","[40,45[",43895,43895,1,0
"CANSIM","Newfoundland","All","2002","[45,50[",43606,43606,1,0
"CANSIM","Newfoundland","All","2002","[50,55[",40568,40568,1,0
"CANSIM","Newfoundland","All","2002","[55,60[",32878,32878,1,0
"CANSIM","Newfoundland","All","2002","[60,65[",23857,23857,1,0
"CANSIM","Newfoundland","All","2002","[65,70[",19546,19546,1,0
"CANSIM","Newfoundland","All","2002","[70,75[",16351,16351,1,0
"CANSIM","Newfoundland","All","2002","[75,80[",12829,12829,1,0
"CANSIM","Newfoundland","All","2002","[80,85[",9087,9087,1,0
"CANSIM","Newfoundland","All","2002","[85,90[",4538,4538,1,0
"CANSIM","Newfoundland","All","2002","[90,95[",1665,1665,1,0
"CANSIM","Newfoundland","All","2002","[95,100[",321,321,1,0
"CANSIM","Newfoundland","All","2002","[100,max[",51,51,1,0
"CANSIM","Newfoundland","Male","2002","All",255930,191610,1,-25.131871996249
"CANSIM","Newfoundland","Male","2002","[20,25[",17670,17670,0,0
"CANSIM","Newfoundland","Male","2002","[25,30[",15424,15424,0,0
"CANSIM","Newfoundland","Male","2002","[30,35[",17655,17655,0,0
"CANSIM","Newfoundland","Male","2002","[35,40[",20466,20466,0,0
"CANSIM","Newfoundland","Male","2002","[40,45[",21612,21612,0,0
"CANSIM","Newfoundland","Male","2002","[45,50[",21538,21538,0,0
"CANSIM","Newfoundland","Male","2002","[50,55[",20213,20213,0,0
"CANSIM","Newfoundland","Male","2002","[55,60[",16406,16406,0,0
"CANSIM","Newfoundland","Male","2002","[60,65[",11948,11948,0,0
"CANSIM","Newfoundland","Male","2002","[65,70[",9668,9668,0,0
"CANSIM","Newfoundland","Male","2002","[70,75[",7705,7705,0,0
"CANSIM","Newfoundland","Male","2002","[75,80[",5679,5679,0,0
"CANSIM","Newfoundland","Male","2002","[80,85[",3580,3580,0,0
"CANSIM","Newfoundland","Male","2002","[85,90[",1478,1478,0,0
"CANSIM","Newfoundland","Male","2002","[90,95[",487,487,0,0
"CANSIM","Newfoundland","Male","2002","[95,100[",74,74,0,0
"CANSIM","Newfoundland","Male","2002","[100,max[",7,7,0,0
"CANSIM","Newfoundland","Female","2002","All",263551,202458,1,-23.1807126514413
"CANSIM","Newfoundland","Female","2002","[20,25[",17595,17595,0,0
"CANSIM","Newfoundland","Female","2002","[25,30[",15911,15911,0,0
"CANSIM","Newfoundland","Female","2002","[30,35[",18611,18611,0,0
"CANSIM","Newfoundland","Female","2002","[35,40[",21544,21544,0,0
"CANSIM","Newfoundland","Female","2002","[40,45[",22283,22283,0,0
"CANSIM","Newfoundland","Female","2002","[45,50[",22068,22068,0,0
"CANSIM","Newfoundland","Female","2002","[50,55[",20355,20355,0,0
"CANSIM","Newfoundland","Female","2002","[55,60[",16472,16472,0,0
"CANSIM","Newfoundland","Female","2002","[60,65[",11909,11909,0,0
